hd,name,object,info,price,img
7425,7425,"star","",0.015,""
7427,7427,"star","",0.015,""
98133,98133,"star","",0.015,""
7428,7428,"star","",0.015,""
98134,98134,"star","",0.015,""
7430,7430,"star","",0.015,""
98136,98136,"star","",0.015,""
98137,98137,"star","",0.015,""
7432,7432,"star","",0.015,""
98143,98143,"star","",0.015,""
7433,7433,"star","",0.015,""
7434,7434,"star","",0.015,""
98144,98144,"star","",0.015,""
7438,7438,"star","",0.015,""
98149,98149,"star","",0.015,""
98152,98152,"star","",0.015,""
7439,7439,"star","",0.015,""
98153,98153,"star","",0.015,""
7440,7440,"star","",0.015,""
98154,98154,"star","",0.015,""
7442,7442,"star","",0.015,""
98155,98155,"star","",0.015,""
98156,98156,"star","",0.015,""
7443,7443,"star","",0.015,""
98157,98157,"star","",0.015,""
7444,7444,"star","",0.015,""
7445,7445,"star","",0.015,""
98161,98161,"star","",0.015,""
7446,7446,"star","",0.015,""
98162,98162,"star","",0.015,""
98163,98163,"star","",0.015,""
7447,7447,"star","",0.015,""
98170,98170,"star","",0.015,""
7448,7448,"star","",0.015,""
98172,98172,"star","",0.015,""
7449,7449,"star","",0.015,""
98174,98174,"star","",0.015,""
7453,7453,"star","",0.015,""
7454,7454,"star","",0.015,""
98175,98175,"star","",0.015,""
7455,7455,"star","",0.015,""
98176,98176,"star","HD 98176 is a white main-sequence star approximately 343 light years away, in the constellation Centaurus.",0.015,""
98177,98177,"star","",0.015,""
7456,7456,"star","",0.015,""
7457,7457,"star","",0.015,""
98178,98178,"star","",0.015,""
98179,98179,"star","",0.015,""
7458,7458,"star","",0.015,""
98180,98180,"star","",0.015,""
7462,7462,"star","",0.015,""
98183,98183,"star","",0.015,""
7463,7463,"star","",0.015,""
7465,7465,"star","",0.015,""
98184,98184,"star","",0.015,""
98185,98185,"star","",0.015,""
7466,7466,"star","",0.015,""
98186,98186,"star","",0.015,""
7469,7469,"star","",0.015,""
7470,7470,"star","",0.015,""
98192,98192,"star","",0.015,""
7471,7471,"star","",0.015,""
98194,98194,"star","",0.015,""
7475,7475,"star","",0.015,""
98195,98195,"star","",0.015,""
7476,7476,"star","",0.015,""
98196,98196,"star","",0.015,""
7479,7479,"star","",0.015,""
98210,98210,"star","",0.015,""
7481,7481,"star","",0.015,""
98213,98213,"star","",0.015,""
7483,7483,"star","",0.015,""
98214,98214,"star","",0.015,""
98215,98215,"star","",0.015,""
7485,7485,"star","",0.015,""
7486,7486,"star","",0.015,""
98217,98217,"star","",0.015,""
98218,98218,"star","",0.015,""
7487,7487,"star","",0.015,""
7488,7488,"star","",0.015,""
7489,7489,"star","",0.015,""
98219,98219,"star","",0.015,""
98220,98220,"star","",0.015,""
7493,7493,"star","",0.015,""
98221,98221,"star","",0.015,""
98222,98222,"star","",0.015,""
7494,7494,"star","",0.015,""
7495,7495,"star","",0.015,""
98224,98224,"star","",0.015,""
7496,7496,"star","",0.015,""
98228,98228,"star","",0.015,""
7497,7497,"star","",0.015,""
98229,98229,"star","",0.015,""
98230,98230,"star","",0.015,""
98231,98231,"star","",0.015,""
7498,7498,"star","",0.015,""
7500,7500,"star","",0.015,""
98233,98233,"star","",0.015,""
7502,7502,"star","",0.015,""
98242,98242,"star","",0.015,""
98246,98246,"star","",0.015,""
7503,7503,"star","",0.015,""
7505,7505,"star","",0.015,""
98247,98247,"star","",0.015,""
7507,7507,"star","",0.015,""
98248,98248,"star","",0.015,""
7509,7509,"star","",0.015,""
98252,98252,"star","",0.015,""
98257,98257,"star","",0.015,""
7510,7510,"star","",0.015,""
7511,7511,"star","",0.015,""
98261,98261,"star","",0.015,""
7513,7513,"star","",0.015,""
98262,98262,"star","",0.015,""
7514,7514,"star","",0.015,""
98263,98263,"star","",0.015,""
7515,7515,"star","",0.015,""
98264,98264,"star","",0.015,""
7516,7516,"star","",0.015,""
98267,98267,"star","",0.015,""
7517,7517,"star","",0.015,""
98271,98271,"star","",0.015,""
7518,7518,"star","",0.015,""
98278,98278,"star","",0.015,""
7524,7524,"star","",0.015,""
7525,7525,"star","",0.015,""
98280,98280,"star","",0.015,""
7526,7526,"star","",0.015,""
98281,98281,"star","",0.015,""
7527,7527,"star","",0.015,""
98284,98284,"star","",0.015,""
98285,98285,"star","",0.015,""
7528,7528,"star","",0.015,""
7529,7529,"star","",0.015,""
98286,98286,"star","",0.015,""
98287,98287,"star","",0.015,""
7530,7530,"star","",0.015,""
98288,98288,"star","",0.015,""
7531,7531,"star","",0.015,""
98292,98292,"star","",0.015,""
7533,7533,"star","",0.015,""
98294,98294,"star","",0.015,""
7534,7534,"star","",0.015,""
7541,7541,"star","",0.015,""
98301,98301,"star","",0.015,""
7544,7544,"star","",0.015,""
98302,98302,"star","",0.015,""
7546,7546,"star","",0.015,""
98304,98304,"star","",0.015,""
7549,7549,"star","",0.015,""
98309,98309,"star","",0.015,""
7550,7550,"star","",0.015,""
98312,98312,"star","",0.015,""
7551,7551,"star","",0.015,""
98314,98314,"star","",0.015,""
7552,7552,"star","",0.015,""
98315,98315,"star","",0.015,""
7555,7555,"star","",0.015,""
7556,7556,"star","",0.015,""
98316,98316,"star","",0.015,""
98317,98317,"star","",0.015,""
7560,7560,"star","",0.015,""
98321,98321,"star","",0.015,""
7561,7561,"star","",0.015,""
98326,98326,"star","",0.015,""
7563,7563,"star","",0.015,""
98329,98329,"star","",0.015,""
7564,7564,"star","",0.015,""
7567,7567,"star","",0.015,""
98331,98331,"star","",0.015,""
98332,98332,"star","",0.015,""
7568,7568,"star","",0.015,""
98333,98333,"star","",0.015,""
7570,7570,"star","",0.015,""
7573,7573,"star","",0.015,""
98334,98334,"star","",0.015,""
7575,7575,"star","",0.015,""
7578,7578,"star","",0.015,""
98340,98340,"star","",0.015,""
98343,98343,"star","",0.015,""
7580,7580,"star","",0.015,""
98344,98344,"star","",0.015,""
7581,7581,"star","",0.015,""
98345,98345,"star","",0.015,""
98346,98346,"star","",0.015,""
7582,7582,"star","",0.015,""
7583,7583,"star","",0.015,""
7584,7584,"star","",0.015,""
98347,98347,"star","",0.015,""
7585,7585,"star","",0.015,""
98352,98352,"star","",0.015,""
7586,7586,"star","",0.015,""
98353,98353,"star","",0.015,""
7590,7590,"star","",0.015,""
98354,98354,"star","",0.015,""
98355,98355,"star","",0.015,""
7591,7591,"star","",0.015,""
7594,7594,"star","",0.015,""
98356,98356,"star","",0.015,""
7598,7598,"star","",0.015,""
98359,98359,"star","",0.015,""
98363,98363,"star","",0.015,""
7599,7599,"star","",0.015,""
7602,7602,"star","",0.015,""
7603,7603,"star","",0.015,""
98364,98364,"star","",0.015,""
7604,7604,"star","",0.015,""
98365,98365,"star","",0.015,""
7605,7605,"star","",0.015,""
98366,98366,"star","",0.015,""
7606,7606,"star","",0.015,""
98367,98367,"star","",0.015,""
7608,7608,"star","",0.015,""
98371,98371,"star","",0.015,""
7610,7610,"star","",0.015,""
7615,7615,"star","",0.015,""
98375,98375,"star","",0.015,""
7616,7616,"star","",0.015,""
98377,98377,"star","",0.015,""
7618,7618,"star","",0.015,""
98378,98378,"star","",0.015,""
98379,98379,"star","",0.015,""
7620,7620,"star","",0.015,""
7621,7621,"star","",0.015,""
98380,98380,"star","",0.015,""
7623,7623,"star","",0.015,""
98386,98386,"star","",0.015,""
7624,7624,"star","",0.015,""
98387,98387,"star","",0.015,""
7625,7625,"star","",0.015,""
98388,98388,"star","",0.015,""
7627,7627,"star","",0.015,""
7629,7629,"star","",0.015,""
98394,98394,"star","",0.015,""
7631,7631,"star","",0.015,""
98395,98395,"star","",0.015,""
7633,7633,"star","",0.015,""
98397,98397,"star","",0.015,""
7636,7636,"star","",0.015,""
98399,98399,"star","",0.015,""
7637,7637,"star","",0.015,""
7639,7639,"star","",0.015,""
98401,98401,"star","",0.015,""
7640,7640,"star","",0.015,""
98403,98403,"star","",0.015,""
98404,98404,"star","",0.015,""
7642,7642,"star","",0.015,""
98405,98405,"star","",0.015,""
7643,7643,"star","",0.015,""
98409,98409,"star","",0.015,""
7645,7645,"star","",0.015,""
98410,98410,"star","",0.015,""
98411,98411,"star","",0.015,""
7646,7646,"star","",0.015,""
7647,7647,"star","",0.015,""
98413,98413,"star","",0.015,""
7649,7649,"star","",0.015,""
98414,98414,"star","",0.015,""
7651,7651,"star","",0.015,""
98415,98415,"star","",0.015,""
7654,7654,"star","",0.015,""
98423,98423,"star","",0.015,""
98424,98424,"star","",0.015,""
7655,7655,"star","",0.015,""
98425,98425,"star","",0.015,""
7657,7657,"star","",0.015,""
7659,7659,"star","",0.015,""
7660,7660,"star","",0.015,""
98427,98427,"star","",0.015,""
7661,7661,"star","",0.015,""
98428,98428,"star","",0.015,""
98429,98429,"star","",0.015,""
7663,7663,"star","",0.015,""
98430,98430,"star","",0.015,""
7665,7665,"star","",0.015,""
98434,98434,"star","",0.015,""
7666,7666,"star","",0.015,""
98437,98437,"star","",0.015,""
98439,98439,"star","",0.015,""
7669,7669,"star","",0.015,""
7670,7670,"star","",0.015,""
98440,98440,"star","",0.015,""
98449,98449,"star","",0.015,""
7671,7671,"star","",0.015,""
98451,98451,"star","",0.015,""
7672,7672,"star","",0.015,""
98452,98452,"star","",0.015,""
7673,7673,"star","",0.015,""
98455,98455,"star","",0.015,""
7675,7675,"star","",0.015,""
98456,98456,"star","",0.015,""
7676,7676,"star","",0.015,""
98457,98457,"star","",0.015,""
7678,7678,"star","",0.015,""
98458,98458,"star","",0.015,""
7679,7679,"star","",0.015,""
7680,7680,"star","",0.015,""
98459,98459,"star","",0.015,""
7681,7681,"star","",0.015,""
98468,98468,"star","",0.015,""
7684,7684,"star","",0.015,""
98469,98469,"star","",0.015,""
7685,7685,"star","",0.015,""
98470,98470,"star","",0.015,""
7687,7687,"star","",0.015,""
98471,98471,"star","",0.015,""
7688,7688,"star","",0.015,""
7689,7689,"star","",0.015,""
98474,98474,"star","",0.015,""
98476,98476,"star","",0.015,""
7692,7692,"star","",0.015,""
98477,98477,"star","",0.015,""
7693,7693,"star","",0.015,""
98478,98478,"star","",0.015,""
7694,7694,"star","",0.015,""
98479,98479,"star","",0.015,""
98487,98487,"star","",0.015,""
7695,7695,"star","",0.015,""
98488,98488,"star","",0.015,""
7700,7700,"star","",0.015,""
7703,7703,"star","",0.015,""
98489,98489,"star","",0.015,""
7704,7704,"star","",0.015,""
98490,98490,"star","",0.015,""
7706,7706,"star","",0.015,""
98493,98493,"star","",0.015,""
98494,98494,"star","",0.015,""
7708,7708,"star","",0.015,""
7709,7709,"star","",0.015,""
98495,98495,"star","",0.015,""
7710,7710,"star","",0.015,""
98498,98498,"star","",0.015,""
98499,98499,"star","",0.015,""
7715,7715,"star","",0.015,""
98500,98500,"star","",0.015,""
7717,7717,"star","",0.015,""
98501,98501,"star","",0.015,""
7718,7718,"star","",0.015,""
98502,98502,"star","",0.015,""
7719,7719,"star","",0.015,""
98506,98506,"star","",0.015,""
7720,7720,"star","",0.015,""
98514,98514,"star","",0.015,""
7721,7721,"star","",0.015,""
98516,98516,"star","",0.015,""
7722,7722,"star","HR 7722 b is an exoplanet orbiting the star HR 7722. It orbits its parent star with a semimajor axis of 0.32 ± 0.005 AU, an eccentricity of 0.13 ± 0.04. and an orbital period of 74.72 days.",0.015,""
98517,98517,"star","",0.015,""
7723,7723,"star","",0.015,""
98519,98519,"star","",0.015,""
7724,7724,"star","",0.015,""
98521,98521,"star","",0.015,""
7727,7727,"star","",0.015,""
98525,98525,"star","",0.015,""
7729,7729,"star","",0.015,""
98526,98526,"star","",0.015,""
7730,7730,"star","",0.015,""
98527,98527,"star","",0.015,""
7732,7732,"star","",0.015,""
98528,98528,"star","",0.015,""
7733,7733,"star","",0.015,""
98530,98530,"star","",0.015,""
7734,7734,"star","",0.015,""
98531,98531,"star","",0.015,""
7735,7735,"star","",0.015,""
98532,98532,"star","",0.015,""
7736,7736,"star","",0.015,""
98537,98537,"star","",0.015,""
7737,7737,"star","",0.015,""
98539,98539,"star","",0.015,""
7739,7739,"star","",0.015,""
98542,98542,"star","",0.015,""
98543,98543,"star","",0.015,""
7743,7743,"star","",0.015,""
7744,7744,"star","",0.015,""
7747,7747,"star","",0.015,""
98547,98547,"star","",0.015,""
98549,98549,"star","",0.015,""
7748,7748,"star","",0.015,""
98551,98551,"star","",0.015,""
7749,7749,"star","",0.015,""
7751,7751,"star","",0.015,""
98553,98553,"star","",0.015,""
98554,98554,"star","",0.015,""
7752,7752,"star","",0.015,""
7753,7753,"star","",0.015,""
98555,98555,"star","",0.015,""
7757,7757,"star","",0.015,""
98556,98556,"star","",0.015,""
7758,7758,"star","",0.015,""
98557,98557,"star","",0.015,""
7762,7762,"star","",0.015,""
98558,98558,"star","",0.015,""
7763,7763,"star","",0.015,""
7767,7767,"star","",0.015,""
7770,7770,"star","",0.015,""
98560,98560,"star","",0.015,""
7771,7771,"star","",0.015,""
98562,98562,"star","",0.015,""
7772,7772,"star","",0.015,""
98563,98563,"star","",0.015,""
7774,7774,"star","",0.015,""
98565,98565,"star","",0.015,""
7775,7775,"star","",0.015,""
98566,98566,"star","",0.015,""
7776,7776,"star","",0.015,""
7778,7778,"star","",0.015,""
98568,98568,"star","",0.015,""
98572,98572,"star","",0.015,""
7781,7781,"star","",0.015,""
7782,7782,"star","",0.015,""
98573,98573,"star","",0.015,""
7783,7783,"star","",0.015,""
98574,98574,"star","",0.015,""
7786,7786,"star","",0.015,""
7787,7787,"star","",0.015,""
98575,98575,"star","",0.015,""
98577,98577,"star","",0.015,""
7788,7788,"star","",0.015,""
7791,7791,"star","",0.015,""
98579,98579,"star","",0.015,""
7792,7792,"star","",0.015,""
98580,98580,"star","",0.015,""
7793,7793,"star","",0.015,""
98584,98584,"star","",0.015,""
98586,98586,"star","",0.015,""
7795,7795,"star","",0.015,""
98587,98587,"star","",0.015,""
7799,7799,"star","",0.015,""
98588,98588,"star","",0.015,""
7802,7802,"star","",0.015,""
98591,98591,"star","",0.015,""
7804,7804,"star","",0.015,""
98593,98593,"star","",0.015,""
7805,7805,"star","",0.015,""
98596,98596,"star","",0.015,""
98600,98600,"star","",0.015,""
7808,7808,"star","",0.015,""
98603,98603,"star","",0.015,""
7809,7809,"star","",0.015,""
98605,98605,"star","",0.015,""
98606,98606,"star","",0.015,""
7810,7810,"star","",0.015,""
7811,7811,"star","",0.015,""
98609,98609,"star","",0.015,""
7812,7812,"star","",0.015,""
98610,98610,"star","",0.015,""
98614,98614,"star","",0.015,""
7817,7817,"star","",0.015,""
7818,7818,"star","",0.015,""
98617,98617,"star","",0.015,""
7819,7819,"star","",0.015,""
98618,98618,"star","",0.015,""
7823,7823,"star","",0.015,""
7824,7824,"star","",0.015,""
7825,7825,"star","",0.015,""
98621,98621,"star","",0.015,""
7826,7826,"star","",0.015,""
7828,7828,"star","",0.015,""
98622,98622,"star","",0.015,""
98625,98625,"star","",0.015,""
7829,7829,"star","",0.015,""
7831,7831,"star","",0.015,""
98627,98627,"star","",0.015,""
7840,7840,"star","",0.015,""
98628,98628,"star","",0.015,""
7841,7841,"star","",0.015,""
98629,98629,"star","",0.015,""
7842,7842,"star","",0.015,""
98630,98630,"star","",0.015,""
7844,7844,"star","",0.015,""
98631,98631,"star","",0.015,""
7847,7847,"star","",0.015,""
98632,98632,"star","",0.015,""
7848,7848,"star","",0.015,""
98635,98635,"star","",0.015,""
7849,7849,"star","",0.015,""
98636,98636,"star","",0.015,""
7850,7850,"star","",0.015,""
98637,98637,"star","",0.015,""
7851,7851,"star","",0.015,""
98640,98640,"star","",0.015,""
7852,7852,"star","",0.015,""
98641,98641,"star","",0.015,""
7853,7853,"star","HD 7853 is a double star in the constellation Andromeda. With an apparent magnitude of 6.46, the stars can barely be seen with the naked eye even on the best of nights.",0.015,""
98643,98643,"star","",0.015,""
7854,7854,"star","",0.015,""
98644,98644,"star","",0.015,""
7855,7855,"star","",0.015,""
98645,98645,"star","",0.015,""
7856,7856,"star","",0.015,""
98649,98649,"star","HD 98649 is a G-type yellow dwarf star, classified as a G4V. HD 98649 is about 135 light years from earth.",0.015,""
7858,7858,"star","",0.015,""
7860,7860,"star","",0.015,""
98651,98651,"star","",0.015,""
98658,98658,"star","",0.015,""
7861,7861,"star","",0.015,""
98659,98659,"star","",0.015,""
7862,7862,"star","",0.015,""
98660,98660,"star","",0.015,""
7864,7864,"star","",0.015,""
98661,98661,"star","",0.015,""
98663,98663,"star","",0.015,""
7865,7865,"star","",0.015,""
98664,98664,"star","",0.015,""
7866,7866,"star","",0.015,""
7867,7867,"star","",0.015,""
7871,7871,"star","",0.015,""
98665,98665,"star","",0.015,""
98671,98671,"star","",0.015,""
7873,7873,"star","",0.015,""
7874,7874,"star","",0.015,""
98672,98672,"star","",0.015,""
7877,7877,"star","",0.015,""
98673,98673,"star","",0.015,""
7881,7881,"star","",0.015,""
98681,98681,"star","",0.015,""
7883,7883,"star","",0.015,""
7884,7884,"star","",0.015,""
98682,98682,"star","",0.015,""
98683,98683,"star","",0.015,""
7885,7885,"star","",0.015,""
7886,7886,"star","",0.015,""
98685,98685,"star","",0.015,""
7887,7887,"star","",0.015,""
98686,98686,"star","",0.015,""
98687,98687,"star","",0.015,""
7892,7892,"star","",0.015,""
98688,98688,"star","",0.015,""
7893,7893,"star","",0.015,""
98690,98690,"star","",0.015,""
7895,7895,"star","",0.015,""
7896,7896,"star","",0.015,""
98692,98692,"star","",0.015,""
7897,7897,"star","",0.015,""
98695,98695,"star","",0.015,""
7898,7898,"star","",0.015,""
98696,98696,"star","",0.015,""
7899,7899,"star","",0.015,""
98697,98697,"star","",0.015,""
7900,7900,"star","",0.015,""
98698,98698,"star","",0.015,""
7902,7902,"star","",0.015,""
98699,98699,"star","",0.015,""
7904,7904,"star","",0.015,""
7905,7905,"star","",0.015,""
98703,98703,"star","",0.015,""
7907,7907,"star","",0.015,""
98709,98709,"star","",0.015,""
7908,7908,"star","",0.015,""
98710,98710,"star","",0.015,""
7909,7909,"star","",0.015,""
98711,98711,"star","",0.015,""
7912,7912,"star","",0.015,""
98712,98712,"star","",0.015,""
7913,7913,"star","",0.015,""
98715,98715,"star","",0.015,""
7914,7914,"star","",0.015,""
98717,98717,"star","",0.015,""
7916,7916,"star","",0.015,""
98718,98718,"star","",0.015,""
7918,7918,"star","",0.015,""
98719,98719,"star","",0.015,""
7919,7919,"star","",0.015,""
98722,98722,"star","",0.015,""
7920,7920,"star","",0.015,""
98724,98724,"star","",0.015,""
7921,7921,"star","",0.015,""
98727,98727,"star","",0.015,""
7922,7922,"star","",0.015,""
98730,98730,"star","",0.015,""
7923,7923,"star","",0.015,""
98732,98732,"star","",0.015,""
7924,7924,"star","HD 7924 is a 7th magnitude K-type main sequence star located approximately 55 light years away in the constellation Cassiopeia.",0.015,""
98733,98733,"star","",0.015,""
7925,7925,"star","",0.015,""
98734,98734,"star","",0.015,""
7926,7926,"star","",0.015,""
98735,98735,"star","",0.015,""
98736,98736,"star","",0.015,""
7927,7927,"star","",0.015,""
98740,98740,"star","",0.015,""
98741,98741,"star","",0.015,""
7931,7931,"star","",0.015,""
98744,98744,"star","",0.015,""
7934,7934,"star","",0.015,""
98745,98745,"star","",0.015,""
7938,7938,"star","",0.015,""
98746,98746,"star","",0.015,""
98747,98747,"star","",0.015,""
7943,7943,"star","",0.015,""
7944,7944,"star","",0.015,""
98750,98750,"star","",0.015,""
7948,7948,"star","",0.015,""
98753,98753,"star","",0.015,""
98759,98759,"star","",0.015,""
7949,7949,"star","",0.015,""
